contract,method,run_index,instance_same_all_fields,instance_compare_line,raw_result_line
compute,normalCal,348,true,2026-06-15 17:32:39.406	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b1409ba90e334b229cdde1d7f9ff6775 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.406	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 348 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,349,true,2026-06-15 17:32:39.424	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:cf593a180ce24491b10e584fb12f58d4 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.424	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 349 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,350,true,2026-06-15 17:32:39.443	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ead8d4f7e0a94fa3b868d9dbcf134edd contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.443	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 350 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,351,true,2026-06-15 17:32:39.461	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7c19a6d4157d4d9db805a32ad32090f5 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.461	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 351 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,352,true,2026-06-15 17:32:39.480	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:977d43eaef6d4af0837578e263b682b5 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.480	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 352 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,353,true,2026-06-15 17:32:39.499	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:40b52d1849ae463fb3353bfddcd87f8f contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.499	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 353 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,354,true,2026-06-15 17:32:39.517	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c669aaedc90949ce8f0c6e99f1809a5f contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.517	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 354 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,355,true,2026-06-15 17:32:39.535	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:74f5dbf5fa074de1ad96ca584aa2e84d contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.535	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 355 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,356,true,2026-06-15 17:32:39.553	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7a7e2c06452240f3973fe2c300492dae contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.553	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 356 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,357,true,2026-06-15 17:32:39.570	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:29bd7f9ce1134ba7bc9afc1bb3f7a521 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.570	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 357 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,358,true,2026-06-15 17:32:39.588	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:9cb8fa1be63f4201a733889d2edda517 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.588	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 358 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,359,true,2026-06-15 17:32:39.606	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:18fca0fbf41e45aa8bc867994fa816a2 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.606	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 359 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,360,true,2026-06-15 17:32:39.623	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c9608879a6c24cf8a0024de97b63c176 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.624	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 360 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,361,true,2026-06-15 17:32:39.641	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:53d83b85cf1a40829bab5711cabf6aeb contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.641	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 361 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,362,true,2026-06-15 17:32:39.659	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:905ccb95e313425c8243ac83b27007ef contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.659	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 362 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,363,true,2026-06-15 17:32:39.677	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c980cd5d9c2c46c3ae97d7690b675049 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.677	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 363 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,364,true,2026-06-15 17:32:39.695	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:2c7b29592c9c4c4f8efff0790ff8580b contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.695	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 364 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,365,true,2026-06-15 17:32:39.716	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:51cc5094bfce4b70b24c7b0c0239bb65 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.716	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 365 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,366,true,2026-06-15 17:32:39.734	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:91d111d584f940b2980f5947f68db048 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.734	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 366 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,367,true,2026-06-15 17:32:39.753	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a9cfc51eea1342ea99c95aece363debc contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.753	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 367 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,368,true,2026-06-15 17:32:39.771	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:bd924975d0524a3ab74a041b8ddd7c32 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.771	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 368 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,369,true,2026-06-15 17:32:39.793	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:9a97528be17b4529b4a4d030e5744389 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.793	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 369 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,370,true,2026-06-15 17:32:39.812	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f2da57105cab45ae9a6ad6808cfbcc17 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.812	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 370 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,371,true,2026-06-15 17:32:39.831	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5c8e6b12e51a4154ba7674381a8a3fde contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.832	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 371 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,372,true,2026-06-15 17:32:39.851	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5253b2582e374fb89522b3e7360a394b contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.851	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 372 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,373,true,2026-06-15 17:32:39.869	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ab087d9cfc554113ba084528c20372f9 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.869	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 373 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,374,true,2026-06-15 17:32:39.887	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:817867f81d374aaa9db3aaa63ddeb760 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.887	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 374 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,375,true,2026-06-15 17:32:39.904	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:03c998a764c64f69937cd62a55f13ec5 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:39.905	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 375 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,376,true,2026-06-15 17:32:39.922	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b5f97025609b4c80894942fc51d658f1 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:39.923	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 376 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,377,true,2026-06-15 17:32:39.941	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:58fcc8c474374b51aab2838ec136caf4 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:39.941	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 377 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,378,true,2026-06-15 17:32:39.961	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c97c59f85c8441078301945a15f4ef21 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:39.961	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 378 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,379,true,2026-06-15 17:32:39.979	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:abd9f5241b314515b7dcdb2b6b4ebfa4 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:39.979	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 379 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,380,true,2026-06-15 17:32:40.003	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:312e007a0db84547aa7a4ab5ce3e764e contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:40.003	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 380 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,381,true,2026-06-15 17:32:40.022	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:34b8474e2b6b4ac8931c6e8c3c9acd4b contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:40.022	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 381 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,382,true,2026-06-15 17:32:40.041	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:9b72cbc0e9f8404681a4ed345357c283 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:40.041	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 382 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,383,true,2026-06-15 17:32:40.058	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:a632dd6cfb7247298a00014c921e34e8 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:40.059	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 383 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,384,true,2026-06-15 17:32:40.078	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:d804138368974886a1088cc11613f0c8 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:40.078	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 384 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,385,true,2026-06-15 17:32:40.096	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:05f1a6fc089f4a3ebe180d8cb908ddc2 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:40.096	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 385 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,386,true,2026-06-15 17:32:40.116	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:8ce465b22980489ebc369f368ae49702 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:40.116	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 386 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,387,true,2026-06-15 17:32:40.133	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:760682b1d3564bb9871b86790e970105 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:40.133	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 387 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,388,true,2026-06-15 17:32:40.152	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:5e6a383397ef43f0a868b286d5454730 contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:40.152	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 388 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,389,true,2026-06-15 17:32:40.171	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:7d84e9f6a9a74c0ea4ac9f39cc5056cb contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:40.171	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 389 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,390,true,2026-06-15 17:32:40.189	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:b0224bbf05ea4b91a481922484e048d3 contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:40.189	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 390 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,391,true,2026-06-15 17:32:40.207	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:ce2c499aac274a058b300615c4910435 contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:40.208	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 391 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,392,true,2026-06-15 17:32:40.226	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:60217a3f208d4ea08d66c5f41162b058 contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:40.227	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 392 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,393,true,2026-06-15 17:32:40.246	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:9283326bc8154cf4994d253395aeffda contract: method:normalCal instanceId:26d7123b8c25494899e8c1dc51270ba7 same_all_fields:true,"2026-06-15 17:32:40.246	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 393 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,394,true,2026-06-15 17:32:40.270	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:80d3515cda4f44c2818256b2e1b35155 contract: method:normalCal instanceId:64f34aa62b8f406f9a78d7c4c4f6a156 same_all_fields:true,"2026-06-15 17:32:40.270	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 394 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,395,true,2026-06-15 17:32:40.288	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:f265d4319a604054bff7c5515fb2129e contract: method:normalCal instanceId:db91e3b43df64c72821176995070b2c0 same_all_fields:true,"2026-06-15 17:32:40.288	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 395 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,396,true,2026-06-15 17:32:40.305	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:c93b1ad2dade4161ae91bb403e8b2e5b contract: method:normalCal instanceId:23601fb99c454d80a165e5932944f9fa same_all_fields:true,"2026-06-15 17:32:40.305	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 396 contractResult = result:""success normalCal: 666"" gas_used:100000072"
compute,normalCal,397,true,2026-06-15 17:32:40.323	[INFO]	unit_test	v2@v2.4.0/runtime.go:282	instance_compare tx:bd6b559f51cb4777b2c798fef0ce084d contract: method:normalCal instanceId:0845589a38754de5b41539f532d6cb82 same_all_fields:true,"2026-06-15 17:32:40.323	[INFO]	[Vm]	v2@v2.4.0/runtime_test.go:386	testid = 397 contractResult = result:""success normalCal: 666"" gas_used:100000072"
